"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.851485,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.479111,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.344907,
"LUX","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.42352,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.613882,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.295328,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.878368,
"LUX","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.048738,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.592931,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.043085,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.10296,
"LUX","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.480586,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.949758,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.079867,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.310188,
"LUX","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.175799,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.399174,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.633098,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.881685,
"LUX","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.182122,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.39456,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.761955,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.692258,
"LUX","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.869144,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.361751,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.016793,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.138315,
"LUX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.730442,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.957278,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.001495,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.711492,
"LUX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.030328,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.307811,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.013147,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.318263,
"LUX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.935428,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.530849,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.406758,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.693391,
"LUX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-1.433571,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",4.140559,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.931883,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",2.148248,
"LUX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.830377,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",2.82549,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.419731,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.97189,
"LUX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.700144,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.004777,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",2.313231,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.039541,
"LUX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.417425,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.898809,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.541207,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.705237,
"LUX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.268071,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.477393,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",-0.69735,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.362858,
"LUX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.14496,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.516049,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.888661,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.254602,
"LUX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.445304,
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.646962,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.927049,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.200127,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.464149,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.532257,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.596982,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.658387,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.716391,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.625878,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.539338,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.456391,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.376694,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.411944,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.445411,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.477253,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.507421,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.69271,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.868849,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1964-Q4",2.035035,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1965-Q1",2.191015,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.750541,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.333727,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.934595,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.547837,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.890695,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.225592,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.549392,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.859225,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.136933,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.39743,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1967-Q4",2.63928,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.861783,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.941334,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.079497,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.251935,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1969-Q1",-0.591963,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1969-Q2",-0.183559,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.947747,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1969-Q4",2.637683,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1970-Q1",2.917471,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1970-Q2",2.993326,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.646107,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.772498,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.022926,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1971-Q2",3.964732,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1971-Q3",0.580977,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1971-Q4",3.421454,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1972-Q1",-0.052891,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.942276,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1972-Q3",4.900384,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.540746,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1973-Q1",3.996567,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1973-Q2",2.114462,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1973-Q3",2.984994,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.593791,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.547245,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-2.033564,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-1.658835,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.772746,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-1.987541,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.4921,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.104981,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1975-Q4",2.344305,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.40437,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1976-Q2",2.48797,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.463688,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1976-Q4",3.207686,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.921982,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.889026,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1977-Q3",1.004016,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.702947,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.481314,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.477281,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.536667,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.716846,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.063669,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1979-Q2",2.126871,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1979-Q3",1.32944,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1979-Q4",2.064942,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.574463,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.026077,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.342025,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.670543,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.447069,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.080634,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-0.171096,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.486619,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1982-Q1",2.426235,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-1.344647,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.459236,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.810506,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.922716,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-0.894686,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-1.50034,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1983-Q4",-0.652491,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1984-Q1",-0.770612,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.034334,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.404084,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1984-Q4",-0.231648,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.088803,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.973923,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1985-Q3",-0.373988,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.587132,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.321063,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.12838,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.535234,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1986-Q4",1.600706,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1987-Q1",1.805397,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.600811,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.547363,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.197491,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1988-Q1",4.556632,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.454994,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.762613,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.31919,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1989-Q1",3.766029,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1989-Q2",-1.414135,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.972954,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.832613,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.017439,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1990-Q2",1.870297,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.698607,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1990-Q4",2.658981,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-2.330577,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.962589,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.073591,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.023667,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.76895,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.919372,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.34596,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.159542,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-1.318635,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.050114,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.695529,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.335462,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.338694,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.295818,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.45219,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.201951,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.174017,
"PRT","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.179904,
"PRT","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.434255,
"PRT","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.677616,
"PRT","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.789605,
"PRT","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.199317,
"PRT","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.356716,
"PRT","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.282345,
"PRT","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.644786,
"PRT","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.908657,
"PRT","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.300985,
"PRT","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.672339,
"PRT","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.447623,
"PRT","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.535727,
"PRT","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.108509,
"PRT","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.75322,
"PRT","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.329203,
"PRT","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.522081,
"PRT","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.980385,
"PRT","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.574361,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.225468,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.528481,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.464851,
"PRT","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.66939,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.312675,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.967462,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.146328,
"PRT","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.399037,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.177798,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.463975,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q3",-0.453596,
"PRT","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.746421,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.105039,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.888757,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.887359,
"PRT","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.377817,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.902899,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.572082,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.039386,
"PRT","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.295723,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.769008,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.368654,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q3",-0.471931,
"PRT","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.133054,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.817392,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.965109,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.112751,
"PRT","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.711999,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.052271,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.443144,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.205993,
"PRT","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.118243,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.00769,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.492581,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.082566,
"PRT","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.291819,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.516653,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.089481,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.882243,
"PRT","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.047781,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.822997,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.552452,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.083816,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.194064,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.660777,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.428892,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.78083,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.478414,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.54573,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.347905,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.129594,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-1.580706,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.415958,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.7586,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.138978,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.095468,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.641555,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.33273,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.093586,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.807653,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.643906,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.298668,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.115743,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.482005,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.461437,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.305812,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.175286,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.919051,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.186773,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.496102,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.703813,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.801904,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.600661,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.802383,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.444327,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.443443,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.669217,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.499178,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.308157,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.7483,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.467603,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.468635,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.076755,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.582778,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.115493,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.330642,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.913145,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.479935,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.076641,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.60037,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.501587,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.663828,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.741399,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.641305,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.028412,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.482283,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q2",-1.011877,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q3",-0.168904,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1964-Q4",-0.418483,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.350147,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.993829,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.332058,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.502345,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.967116,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.424291,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q3",2.825008,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.479192,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.99507,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q2",2.150866,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.541055,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.975953,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",0.243127,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",2.094663,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.404436,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",2.340949,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.566157,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.805751,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.239159,"E"
